document_id,dominant_topic,dominant_probability,topic_distribution,token_count
paper1104,0,0.999656,"{""0"": 0.999656, ""1"": 0.000224, ""2"": 7.6e-05, ""3"": 4.4e-05}",342
paper1105,0,0.99972,"{""0"": 0.99972, ""1"": 0.000183, ""2"": 6.2e-05, ""3"": 3.6e-05}",408
paper1106,0,0.999661,"{""0"": 0.999661, ""1"": 0.000221, ""2"": 7.5e-05, ""3"": 4.3e-05}",343
paper1107,0,0.999295,"{""0"": 0.999295, ""1"": 0.000459, ""2"": 0.000156, ""3"": 9e-05}",162
paper1108,0,0.999736,"{""0"": 0.999736, ""1"": 0.000172, ""2"": 5.9e-05, ""3"": 3.4e-05}",481
paper1109,0,0.987519,"{""0"": 0.987519, ""1"": 0.000253, ""2"": 0.012178, ""3"": 4.9e-05}",293
paper1110,0,0.852983,"{""0"": 0.852983, ""1"": 0.146903, ""2"": 7.3e-05, ""3"": 4.2e-05}",345
paper1111,0,0.999636,"{""0"": 0.999636, ""1"": 0.000237, ""2"": 8.1e-05, ""3"": 4.6e-05}",314
paper1112,0,0.999659,"{""0"": 0.999659, ""1"": 0.000222, ""2"": 7.5e-05, ""3"": 4.3e-05}",334
paper1113,0,0.996533,"{""0"": 0.996533, ""1"": 0.000191, ""2"": 6.5e-05, ""3"": 0.003211}",397
paper1114,0,0.999685,"{""0"": 0.999685, ""1"": 0.000205, ""2"": 7e-05, ""3"": 4e-05}",366
paper1115,0,0.999699,"{""0"": 0.999699, ""1"": 0.000196, ""2"": 6.7e-05, ""3"": 3.8e-05}",364
paper1116,0,0.938265,"{""0"": 0.938265, ""1"": 0.038566, ""2"": 0.023131, ""3"": 3.9e-05}",383
paper1117,0,0.999714,"{""0"": 0.999714, ""1"": 0.000187, ""2"": 6.3e-05, ""3"": 3.6e-05}",382
paper1118,0,0.999657,"{""0"": 0.999657, ""1"": 0.000223, ""2"": 7.6e-05, ""3"": 4.4e-05}",319
paper1119,0,0.999574,"{""0"": 0.999574, ""1"": 0.000277, ""2"": 9.4e-05, ""3"": 5.4e-05}",267
paper1120,0,0.999639,"{""0"": 0.999639, ""1"": 0.000235, ""2"": 8e-05, ""3"": 4.6e-05}",317
paper1121,0,0.999691,"{""0"": 0.999691, ""1"": 0.000201, ""2"": 6.8e-05, ""3"": 3.9e-05}",368
paper1122,0,0.999727,"{""0"": 0.999727, ""1"": 0.000178, ""2"": 6e-05, ""3"": 3.5e-05}",444
paper1123,0,0.999724,"{""0"": 0.999724, ""1"": 0.00018, ""2"": 6.1e-05, ""3"": 3.5e-05}",401
paper1124,0,0.94273,"{""0"": 0.94273, ""1"": 0.057166, ""2"": 6.6e-05, ""3"": 3.8e-05}",378
paper1125,0,0.999643,"{""0"": 0.999643, ""1"": 0.000232, ""2"": 7.9e-05, ""3"": 4.5e-05}",332
paper1126,0,0.9996,"{""0"": 0.9996, ""1"": 0.00026, ""2"": 8.9e-05, ""3"": 5.1e-05}",276
paper1127,0,0.988918,"{""0"": 0.988918, ""1"": 0.000276, ""2"": 0.010752, ""3"": 5.4e-05}",280
paper1128,0,0.999659,"{""0"": 0.999659, ""1"": 0.000222, ""2"": 7.5e-05, ""3"": 4.3e-05}",339
paper1129,0,0.999676,"{""0"": 0.999676, ""1"": 0.000211, ""2"": 7.2e-05, ""3"": 4.1e-05}",357
paper1130,0,0.991317,"{""0"": 0.991317, ""1"": 0.004519, ""2"": 0.004133, ""3"": 3e-05}",463
paper1131,0,0.999704,"{""0"": 0.999704, ""1"": 0.000193, ""2"": 6.6e-05, ""3"": 3.8e-05}",389
paper1132,0,0.999615,"{""0"": 0.999615, ""1"": 0.000251, ""2"": 8.5e-05, ""3"": 4.9e-05}",312
paper1133,0,0.999632,"{""0"": 0.999632, ""1"": 0.000239, ""2"": 8.1e-05, ""3"": 4.7e-05}",329
paper1134,0,0.999627,"{""0"": 0.999627, ""1"": 0.000243, ""2"": 8.3e-05, ""3"": 4.8e-05}",311
paper1135,0,0.970623,"{""0"": 0.970623, ""1"": 0.02928, ""2"": 6.2e-05, ""3"": 3.5e-05}",416
paper1136,0,0.991131,"{""0"": 0.991131, ""1"": 0.000243, ""2"": 0.008579, ""3"": 4.8e-05}",303
paper1137,0,0.999649,"{""0"": 0.999649, ""1"": 0.000228, ""2"": 7.8e-05, ""3"": 4.5e-05}",341
paper1138,0,0.999719,"{""0"": 0.999719, ""1"": 0.000183, ""2"": 6.2e-05, ""3"": 3.6e-05}",409
paper1139,0,0.999658,"{""0"": 0.999658, ""1"": 0.000223, ""2"": 7.6e-05, ""3"": 4.3e-05}",338
paper1140,0,0.992154,"{""0"": 0.992154, ""1"": 0.000179, ""2"": 0.007631, ""3"": 3.5e-05}",431
paper1141,0,0.990079,"{""0"": 0.990079, ""1"": 0.009823, ""2"": 6.2e-05, ""3"": 3.6e-05}",409
paper1142,0,0.999689,"{""0"": 0.999689, ""1"": 0.000203, ""2"": 6.9e-05, ""3"": 4e-05}",366
paper1143,0,0.995727,"{""0"": 0.995727, ""1"": 0.004161, ""2"": 7.1e-05, ""3"": 4.1e-05}",386
paper1144,0,0.999688,"{""0"": 0.999688, ""1"": 0.000203, ""2"": 6.9e-05, ""3"": 4e-05}",402
paper1145,0,0.97819,"{""0"": 0.97819, ""1"": 0.021689, ""2"": 7.7e-05, ""3"": 4.4e-05}",331
paper1146,0,0.999752,"{""0"": 0.999752, ""1"": 0.000162, ""2"": 5.5e-05, ""3"": 3.2e-05}",462
paper1147,0,0.947268,"{""0"": 0.947268, ""1"": 0.052639, ""2"": 5.9e-05, ""3"": 3.4e-05}",443
paper1148,0,0.999472,"{""0"": 0.999472, ""1"": 0.000344, ""2"": 0.000117, ""3"": 6.7e-05}",229
paper1149,0,0.99976,"{""0"": 0.99976, ""1"": 0.000156, ""2"": 5.3e-05, ""3"": 3e-05}",452
paper1150,0,0.999597,"{""0"": 0.999597, ""1"": 0.000262, ""2"": 8.9e-05, ""3"": 5.1e-05}",303
paper1151,0,0.999595,"{""0"": 0.999595, ""1"": 0.000263, ""2"": 9e-05, ""3"": 5.1e-05}",326
paper1152,0,0.999697,"{""0"": 0.999697, ""1"": 0.000198, ""2"": 6.7e-05, ""3"": 3.9e-05}",370
paper1153,0,0.999559,"{""0"": 0.999559, ""1"": 0.000287, ""2"": 9.8e-05, ""3"": 5.6e-05}",273
paper1154,0,0.964415,"{""0"": 0.964415, ""1"": 0.035495, ""2"": 5.7e-05, ""3"": 3.3e-05}",449
paper1155,0,0.999594,"{""0"": 0.999594, ""1"": 0.000265, ""2"": 9e-05, ""3"": 5.2e-05}",280
paper1156,0,0.999726,"{""0"": 0.999726, ""1"": 0.000179, ""2"": 6.1e-05, ""3"": 3.5e-05}",399
paper1157,0,0.999675,"{""0"": 0.999675, ""1"": 0.000211, ""2"": 7.2e-05, ""3"": 4.1e-05}",356
paper1158,0,0.999665,"{""0"": 0.999665, ""1"": 0.000218, ""2"": 7.4e-05, ""3"": 4.3e-05}",351
paper1159,0,0.902334,"{""0"": 0.902334, ""1"": 0.097499, ""2"": 0.000106, ""3"": 6.1e-05}",252
paper1160,0,0.999572,"{""0"": 0.999572, ""1"": 0.000279, ""2"": 9.5e-05, ""3"": 5.4e-05}",287
paper1161,0,0.999714,"{""0"": 0.999714, ""1"": 0.000186, ""2"": 6.3e-05, ""3"": 3.6e-05}",399
paper1162,0,0.999736,"{""0"": 0.999736, ""1"": 0.000172, ""2"": 5.8e-05, ""3"": 3.4e-05}",459
paper1163,0,0.999612,"{""0"": 0.999612, ""1"": 0.000253, ""2"": 8.6e-05, ""3"": 4.9e-05}",297
paper1164,0,0.99968,"{""0"": 0.99968, ""1"": 0.000209, ""2"": 7.1e-05, ""3"": 4.1e-05}",343
paper1165,0,0.88529,"{""0"": 0.88529, ""1"": 0.114585, ""2"": 7.9e-05, ""3"": 4.5e-05}",314
paper1166,0,0.999757,"{""0"": 0.999757, ""1"": 0.000158, ""2"": 5.4e-05, ""3"": 3.1e-05}",495
paper1167,0,0.92934,"{""0"": 0.92934, ""1"": 0.070558, ""2"": 6.5e-05, ""3"": 3.7e-05}",384
paper1168,0,0.999396,"{""0"": 0.999396, ""1"": 0.000393, ""2"": 0.000134, ""3"": 7.7e-05}",205
paper1169,0,0.999731,"{""0"": 0.999731, ""1"": 0.000175, ""2"": 6e-05, ""3"": 3.4e-05}",419
paper1170,0,0.999756,"{""0"": 0.999756, ""1"": 0.000159, ""2"": 5.4e-05, ""3"": 3.1e-05}",487
paper1171,0,0.999597,"{""0"": 0.999597, ""1"": 0.000262, ""2"": 8.9e-05, ""3"": 5.1e-05}",330
paper1172,0,0.999696,"{""0"": 0.999696, ""1"": 0.000198, ""2"": 6.7e-05, ""3"": 3.9e-05}",425
paper1173,0,0.999652,"{""0"": 0.999652, ""1"": 0.000227, ""2"": 7.7e-05, ""3"": 4.4e-05}",328
paper1174,0,0.999676,"{""0"": 0.999676, ""1"": 0.000211, ""2"": 7.2e-05, ""3"": 4.1e-05}",367
paper1175,0,0.999684,"{""0"": 0.999684, ""1"": 0.000206, ""2"": 7e-05, ""3"": 4e-05}",405
paper1176,0,0.999635,"{""0"": 0.999635, ""1"": 0.000238, ""2"": 8.1e-05, ""3"": 4.6e-05}",372
paper1177,0,0.999592,"{""0"": 0.999592, ""1"": 0.000266, ""2"": 9e-05, ""3"": 5.2e-05}",287
paper1178,0,0.999691,"{""0"": 0.999691, ""1"": 0.000201, ""2"": 6.8e-05, ""3"": 3.9e-05}",378
paper1179,0,0.999649,"{""0"": 0.999649, ""1"": 0.000228, ""2"": 7.8e-05, ""3"": 4.5e-05}",350
paper1180,0,0.999891,"{""0"": 0.999891, ""1"": 7.1e-05, ""2"": 2.4e-05, ""3"": 1.4e-05}",1366
paper1181,0,0.986698,"{""0"": 0.986698, ""1"": 0.000132, ""2"": 4.5e-05, ""3"": 0.013126}",1285
paper1182,0,0.972983,"{""0"": 0.972983, ""1"": 0.000239, ""2"": 8.1e-05, ""3"": 0.026696}",333
paper1183,0,0.990333,"{""0"": 0.990333, ""1"": 0.000208, ""2"": 0.009418, ""3"": 4.1e-05}",391
paper1184,0,0.999712,"{""0"": 0.999712, ""1"": 0.000188, ""2"": 6.4e-05, ""3"": 3.7e-05}",363
paper1185,0,0.999762,"{""0"": 0.999762, ""1"": 0.000155, ""2"": 5.3e-05, ""3"": 3e-05}",516
paper1186,0,0.975484,"{""0"": 0.975484, ""1"": 0.000146, ""2"": 5e-05, ""3"": 0.02432}",503
paper1187,0,0.999564,"{""0"": 0.999564, ""1"": 0.000284, ""2"": 9.6e-05, ""3"": 5.5e-05}",269
paper1188,0,0.999644,"{""0"": 0.999644, ""1"": 0.000232, ""2"": 7.9e-05, ""3"": 4.5e-05}",339
paper1189,0,0.999714,"{""0"": 0.999714, ""1"": 0.000186, ""2"": 6.3e-05, ""3"": 3.6e-05}",402
paper1190,0,0.999692,"{""0"": 0.999692, ""1"": 0.000201, ""2"": 6.8e-05, ""3"": 3.9e-05}",381
paper1191,0,0.971346,"{""0"": 0.971346, ""1"": 0.000142, ""2"": 4.8e-05, ""3"": 0.028463}",550
paper1192,0,0.999595,"{""0"": 0.999595, ""1"": 0.000264, ""2"": 9e-05, ""3"": 5.2e-05}",276
paper1193,0,0.977055,"{""0"": 0.977055, ""1"": 0.0228, ""2"": 9.2e-05, ""3"": 5.3e-05}",318
paper1194,0,0.999638,"{""0"": 0.999638, ""1"": 0.000236, ""2"": 8e-05, ""3"": 4.6e-05}",370
paper1195,0,0.999726,"{""0"": 0.999726, ""1"": 0.000178, ""2"": 6.1e-05, ""3"": 3.5e-05}",416
paper1196,0,0.999692,"{""0"": 0.999692, ""1"": 0.000201, ""2"": 6.8e-05, ""3"": 3.9e-05}",385
paper1197,0,0.972573,"{""0"": 0.972573, ""1"": 0.027319, ""2"": 6.9e-05, ""3"": 3.9e-05}",397
paper1198,0,0.992597,"{""0"": 0.992597, ""1"": 0.007316, ""2"": 5.6e-05, ""3"": 3.2e-05}",1704
paper1199,0,0.936946,"{""0"": 0.936946, ""1"": 0.06298, ""2"": 4.8e-05, ""3"": 2.7e-05}",557
paper12,0,0.937432,"{""0"": 0.937432, ""1"": 0.062431, ""2"": 8.7e-05, ""3"": 5e-05}",284
paper1200,0,0.99965,"{""0"": 0.99965, ""1"": 0.000228, ""2"": 7.8e-05, ""3"": 4.5e-05}",336
paper1201,0,0.999688,"{""0"": 0.999688, ""1"": 0.000203, ""2"": 6.9e-05, ""3"": 4e-05}",405
paper1202,0,0.999745,"{""0"": 0.999745, ""1"": 0.000166, ""2"": 5.7e-05, ""3"": 3.2e-05}",476
paper1203,0,0.999774,"{""0"": 0.999774, ""1"": 0.000147, ""2"": 5e-05, ""3"": 2.9e-05}",526
paper1204,0,0.804162,"{""0"": 0.804162, ""1"": 0.195695, ""2"": 9.1e-05, ""3"": 5.2e-05}",305
paper1205,0,0.999719,"{""0"": 0.999719, ""1"": 0.000183, ""2"": 6.2e-05, ""3"": 3.6e-05}",411
paper1206,0,0.999702,"{""0"": 0.999702, ""1"": 0.000194, ""2"": 6.6e-05, ""3"": 3.8e-05}",404
paper1207,0,0.999705,"{""0"": 0.999705, ""1"": 0.000192, ""2"": 6.5e-05, ""3"": 3.8e-05}",455
paper1208,0,0.999706,"{""0"": 0.999706, ""1"": 0.000191, ""2"": 6.5e-05, ""3"": 3.7e-05}",397
paper1209,0,0.999634,"{""0"": 0.999634, ""1"": 0.000239, ""2"": 8.1e-05, ""3"": 4.7e-05}",330
paper1210,0,0.955162,"{""0"": 0.955162, ""1"": 0.044733, ""2"": 6.7e-05, ""3"": 3.8e-05}",417
paper1211,0,0.999788,"{""0"": 0.999788, ""1"": 0.000138, ""2"": 4.7e-05, ""3"": 2.7e-05}",542
paper1212,0,0.92418,"{""0"": 0.92418, ""1"": 0.075714, ""2"": 6.7e-05, ""3"": 3.9e-05}",389
paper1213,0,0.93219,"{""0"": 0.93219, ""1"": 0.000214, ""2"": 7.3e-05, ""3"": 0.067523}",352
paper1214,0,0.999897,"{""0"": 0.999897, ""1"": 6.7e-05, ""2"": 2.3e-05, ""3"": 1.3e-05}",1008
paper1215,0,0.999776,"{""0"": 0.999776, ""1"": 0.000146, ""2"": 5e-05, ""3"": 2.8e-05}",569
paper1216,0,0.999659,"{""0"": 0.999659, ""1"": 0.000222, ""2"": 7.5e-05, ""3"": 4.3e-05}",363
paper1217,0,0.999632,"{""0"": 0.999632, ""1"": 0.00024, ""2"": 8.1e-05, ""3"": 4.7e-05}",319
paper1218,0,0.999703,"{""0"": 0.999703, ""1"": 0.000193, ""2"": 6.6e-05, ""3"": 3.8e-05}",393
paper1219,0,0.999674,"{""0"": 0.999674, ""1"": 0.000212, ""2"": 7.2e-05, ""3"": 4.1e-05}",349
paper1220,0,0.999563,"{""0"": 0.999563, ""1"": 0.000285, ""2"": 9.7e-05, ""3"": 5.6e-05}",274
paper1221,0,0.990525,"{""0"": 0.990525, ""1"": 0.000203, ""2"": 6.9e-05, ""3"": 0.009203}",390
paper1222,0,0.989653,"{""0"": 0.989653, ""1"": 0.010251, ""2"": 6.1e-05, ""3"": 3.5e-05}",432
paper1223,0,0.99975,"{""0"": 0.99975, ""1"": 0.000163, ""2"": 5.5e-05, ""3"": 3.2e-05}",460
paper1224,0,0.9997,"{""0"": 0.9997, ""1"": 0.000195, ""2"": 6.6e-05, ""3"": 3.8e-05}",392
paper1225,0,0.878065,"{""0"": 0.878065, ""1"": 0.075838, ""2"": 0.000101, ""3"": 0.045996}",285
paper1226,0,0.999904,"{""0"": 0.999904, ""1"": 6.3e-05, ""2"": 2.1e-05, ""3"": 1.2e-05}",1589
paper1227,0,0.999697,"{""0"": 0.999697, ""1"": 0.000198, ""2"": 6.7e-05, ""3"": 3.9e-05}",401
paper1228,0,0.999494,"{""0"": 0.999494, ""1"": 0.00033, ""2"": 0.000112, ""3"": 6.4e-05}",246
paper1229,0,0.999745,"{""0"": 0.999745, ""1"": 0.000166, ""2"": 5.7e-05, ""3"": 3.2e-05}",446
paper1230,0,0.999731,"{""0"": 0.999731, ""1"": 0.000175, ""2"": 6e-05, ""3"": 3.4e-05}",447
paper1231,0,0.999724,"{""0"": 0.999724, ""1"": 0.000179, ""2"": 6.1e-05, ""3"": 3.5e-05}",408
paper1232,0,0.999715,"{""0"": 0.999715, ""1"": 0.000185, ""2"": 6.3e-05, ""3"": 3.6e-05}",413
paper1233,0,0.9998,"{""0"": 0.9998, ""1"": 0.00013, ""2"": 4.4e-05, ""3"": 2.5e-05}",616
paper1234,0,0.999733,"{""0"": 0.999733, ""1"": 0.000174, ""2"": 5.9e-05, ""3"": 3.4e-05}",430
paper1235,0,0.999675,"{""0"": 0.999675, ""1"": 0.000211, ""2"": 7.2e-05, ""3"": 4.1e-05}",384
paper1236,0,0.999678,"{""0"": 0.999678, ""1"": 0.000209, ""2"": 7.1e-05, ""3"": 4.1e-05}",392
paper1237,0,0.954141,"{""0"": 0.954141, ""1"": 0.034364, ""2"": 0.011441, ""3"": 5.4e-05}",281
paper1238,0,0.954002,"{""0"": 0.954002, ""1"": 0.045883, ""2"": 7.3e-05, ""3"": 4.2e-05}",359
paper1239,0,0.999653,"{""0"": 0.999653, ""1"": 0.000226, ""2"": 7.7e-05, ""3"": 4.4e-05}",358
paper1240,0,0.97782,"{""0"": 0.97782, ""1"": 0.02206, ""2"": 7.7e-05, ""3"": 4.4e-05}",369
paper1241,0,0.98755,"{""0"": 0.98755, ""1"": 0.00018, ""2"": 0.012235, ""3"": 3.5e-05}",417
paper1242,0,0.999691,"{""0"": 0.999691, ""1"": 0.000201, ""2"": 6.8e-05, ""3"": 3.9e-05}",402
paper1243,0,0.968656,"{""0"": 0.968656, ""1"": 0.031215, ""2"": 8.2e-05, ""3"": 4.7e-05}",328
paper1244,0,0.999747,"{""0"": 0.999747, ""1"": 0.000165, ""2"": 5.6e-05, ""3"": 3.2e-05}",455
paper1245,0,0.999926,"{""0"": 0.999926, ""1"": 4.8e-05, ""2"": 1.6e-05, ""3"": 9e-06}",1476
paper1246,0,0.999799,"{""0"": 0.999799, ""1"": 0.000131, ""2"": 4.5e-05, ""3"": 2.6e-05}",575
paper1247,0,0.999631,"{""0"": 0.999631, ""1"": 0.00024, ""2"": 8.2e-05, ""3"": 4.7e-05}",350
paper1248,0,0.994814,"{""0"": 0.994814, ""1"": 0.005082, ""2"": 6.6e-05, ""3"": 3.8e-05}",419
paper1249,0,0.999679,"{""0"": 0.999679, ""1"": 0.000209, ""2"": 7.1e-05, ""3"": 4.1e-05}",1700
paper1250,0,0.965878,"{""0"": 0.965878, ""1"": 0.034027, ""2"": 6e-05, ""3"": 3.5e-05}",477
paper1251,0,0.999669,"{""0"": 0.999669, ""1"": 0.000216, ""2"": 7.3e-05, ""3"": 4.2e-05}",385
paper1252,0,0.999655,"{""0"": 0.999655, ""1"": 0.000225, ""2"": 7.7e-05, ""3"": 4.4e-05}",367
paper1253,0,0.886645,"{""0"": 0.886645, ""1"": 0.085917, ""2"": 0.027383, ""3"": 5.5e-05}",266
paper1254,0,0.999905,"{""0"": 0.999905, ""1"": 6.2e-05, ""2"": 2.1e-05, ""3"": 1.2e-05}",1713
paper1255,0,0.999694,"{""0"": 0.999694, ""1"": 0.000199, ""2"": 6.8e-05, ""3"": 3.9e-05}",375
paper1256,0,0.999724,"{""0"": 0.999724, ""1"": 0.00018, ""2"": 6.1e-05, ""3"": 3.5e-05}",436
paper1257,0,0.933015,"{""0"": 0.933015, ""1"": 0.066895, ""2"": 5.7e-05, ""3"": 3.3e-05}",473
paper1258,0,0.993167,"{""0"": 0.993167, ""1"": 0.006745, ""2"": 5.6e-05, ""3"": 3.2e-05}",476
paper1259,0,0.999673,"{""0"": 0.999673, ""1"": 0.000213, ""2"": 7.2e-05, ""3"": 4.2e-05}",339
paper1260,0,0.999589,"{""0"": 0.999589, ""1"": 0.000268, ""2"": 9.1e-05, ""3"": 5.2e-05}",288
paper1261,0,0.999731,"{""0"": 0.999731, ""1"": 0.000175, ""2"": 6e-05, ""3"": 3.4e-05}",440
paper1262,0,0.999667,"{""0"": 0.999667, ""1"": 0.000217, ""2"": 7.4e-05, ""3"": 4.2e-05}",371
paper1263,0,0.9997,"{""0"": 0.9997, ""1"": 0.000196, ""2"": 6.7e-05, ""3"": 3.8e-05}",373
paper1264,0,0.999721,"{""0"": 0.999721, ""1"": 0.000182, ""2"": 6.2e-05, ""3"": 3.5e-05}",433
paper1265,0,0.999581,"{""0"": 0.999581, ""1"": 0.000273, ""2"": 9.3e-05, ""3"": 5.3e-05}",315
paper1266,0,0.985855,"{""0"": 0.985855, ""1"": 0.000216, ""2"": 0.013887, ""3"": 4.2e-05}",348
paper1267,0,0.999713,"{""0"": 0.999713, ""1"": 0.000187, ""2"": 6.4e-05, ""3"": 3.7e-05}",393
paper1268,0,0.992888,"{""0"": 0.992888, ""1"": 0.000161, ""2"": 0.00692, ""3"": 3.1e-05}",448
paper1269,0,0.888967,"{""0"": 0.888967, ""1"": 0.110903, ""2"": 8.2e-05, ""3"": 4.7e-05}",306
paper127,0,0.999624,"{""0"": 0.999624, ""1"": 0.000245, ""2"": 8.3e-05, ""3"": 4.8e-05}",291
paper1270,0,0.999745,"{""0"": 0.999745, ""1"": 0.000166, ""2"": 5.7e-05, ""3"": 3.2e-05}",536
paper1271,0,0.999572,"{""0"": 0.999572, ""1"": 0.000279, ""2"": 9.5e-05, ""3"": 5.4e-05}",284
paper1272,0,0.999658,"{""0"": 0.999658, ""1"": 0.000223, ""2"": 7.6e-05, ""3"": 4.3e-05}",350
paper1273,0,0.999512,"{""0"": 0.999512, ""1"": 0.000318, ""2"": 0.000108, ""3"": 6.2e-05}",234
paper1274,0,0.845123,"{""0"": 0.845123, ""1"": 0.154783, ""2"": 6e-05, ""3"": 3.4e-05}",421
paper1275,0,0.999653,"{""0"": 0.999653, ""1"": 0.000226, ""2"": 7.7e-05, ""3"": 4.4e-05}",383
paper1276,0,0.981033,"{""0"": 0.981033, ""1"": 0.000166, ""2"": 0.018769, ""3"": 3.2e-05}",455
paper1277,0,0.999668,"{""0"": 0.999668, ""1"": 0.000216, ""2"": 7.4e-05, ""3"": 4.2e-05}",336
paper1278,0,0.999662,"{""0"": 0.999662, ""1"": 0.00022, ""2"": 7.5e-05, ""3"": 4.3e-05}",349
paper1279,0,0.999681,"{""0"": 0.999681, ""1"": 0.000208, ""2"": 7.1e-05, ""3"": 4.1e-05}",374
paper128,0,0.999742,"{""0"": 0.999742, ""1"": 0.000168, ""2"": 5.7e-05, ""3"": 3.3e-05}",439
paper1280,0,0.932495,"{""0"": 0.932495, ""1"": 9.8e-05, ""2"": 0.004117, ""3"": 0.06329}",1500
paper1281,0,0.999733,"{""0"": 0.999733, ""1"": 0.000174, ""2"": 5.9e-05, ""3"": 3.4e-05}",453
paper1282,0,0.999753,"{""0"": 0.999753, ""1"": 0.000161, ""2"": 5.5e-05, ""3"": 3.1e-05}",464
paper1283,0,0.867812,"{""0"": 0.867812, ""1"": 0.132075, ""2"": 7.2e-05, ""3"": 4.1e-05}",381
paper1284,0,0.959785,"{""0"": 0.959785, ""1"": 0.040124, ""2"": 5.8e-05, ""3"": 3.3e-05}",468
paper1285,0,0.999745,"{""0"": 0.999745, ""1"": 0.000166, ""2"": 5.7e-05, ""3"": 3.2e-05}",452
paper1286,0,0.988001,"{""0"": 0.988001, ""1"": 0.01191, ""2"": 5.6e-05, ""3"": 3.2e-05}",479
paper1287,0,0.999678,"{""0"": 0.999678, ""1"": 0.00021, ""2"": 7.1e-05, ""3"": 4.1e-05}",342
paper1288,0,0.999768,"{""0"": 0.999768, ""1"": 0.000151, ""2"": 5.1e-05, ""3"": 2.9e-05}",499
paper1289,0,0.999634,"{""0"": 0.999634, ""1"": 0.000239, ""2"": 8.1e-05, ""3"": 4.7e-05}",308
paper129,0,0.999691,"{""0"": 0.999691, ""1"": 0.000201, ""2"": 6.8e-05, ""3"": 3.9e-05}",395
paper1290,0,0.957632,"{""0"": 0.957632, ""1"": 0.042201, ""2"": 0.000107, ""3"": 6.1e-05}",280
paper1291,0,0.999635,"{""0"": 0.999635, ""1"": 0.000238, ""2"": 8.1e-05, ""3"": 4.6e-05}",327
paper1292,0,0.999738,"{""0"": 0.999738, ""1"": 0.000171, ""2"": 5.8e-05, ""3"": 3.3e-05}",451
paper1293,0,0.999673,"{""0"": 0.999673, ""1"": 0.000213, ""2"": 7.2e-05, ""3"": 4.2e-05}",373
paper1294,0,0.980233,"{""0"": 0.980233, ""1"": 0.019661, ""2"": 6.7e-05, ""3"": 3.8e-05}",398
paper1295,0,0.999669,"{""0"": 0.999669, ""1"": 0.000216, ""2"": 7.3e-05, ""3"": 4.2e-05}",356
paper1296,0,0.997328,"{""0"": 0.997328, ""1"": 0.000152, ""2"": 5.2e-05, ""3"": 0.002469}",498
paper1297,0,0.896324,"{""0"": 0.896324, ""1"": 0.103574, ""2"": 6.5e-05, ""3"": 3.7e-05}",378
paper1298,0,0.867133,"{""0"": 0.867133, ""1"": 0.132769, ""2"": 6.3e-05, ""3"": 3.6e-05}",422
paper1299,0,0.978393,"{""0"": 0.978393, ""1"": 0.021489, ""2"": 7.5e-05, ""3"": 4.3e-05}",333
paper13,0,0.999879,"{""0"": 0.999879, ""1"": 7.9e-05, ""2"": 2.7e-05, ""3"": 1.5e-05}",888
paper1300,0,0.893417,"{""0"": 0.893417, ""1"": 0.106452, ""2"": 8.3e-05, ""3"": 4.8e-05}",299
paper1301,0,0.812414,"{""0"": 0.812414, ""1"": 0.18752, ""2"": 4.2e-05, ""3"": 2.4e-05}",599
paper1302,0,0.931632,"{""0"": 0.931632, ""1"": 0.000174, ""2"": 5.9e-05, ""3"": 0.068135}",475
paper1303,0,0.999695,"{""0"": 0.999695, ""1"": 0.000199, ""2"": 6.8e-05, ""3"": 3.9e-05}",405
paper1304,0,0.981857,"{""0"": 0.981857, ""1"": 0.000197, ""2"": 0.017908, ""3"": 3.8e-05}",350
paper1305,0,0.999745,"{""0"": 0.999745, ""1"": 0.000166, ""2"": 5.6e-05, ""3"": 3.2e-05}",454
paper1306,0,0.999723,"{""0"": 0.999723, ""1"": 0.000181, ""2"": 6.1e-05, ""3"": 3.5e-05}",434
paper1307,0,0.999757,"{""0"": 0.999757, ""1"": 0.000158, ""2"": 5.4e-05, ""3"": 3.1e-05}",465
paper1308,0,0.999664,"{""0"": 0.999664, ""1"": 0.000219, ""2"": 7.4e-05, ""3"": 4.3e-05}",402
paper1309,0,0.999666,"{""0"": 0.999666, ""1"": 0.000217, ""2"": 7.4e-05, ""3"": 4.2e-05}",360
paper131,0,0.999631,"{""0"": 0.999631, ""1"": 0.00024, ""2"": 8.2e-05, ""3"": 4.7e-05}",325
paper1310,0,0.999738,"{""0"": 0.999738, ""1"": 0.000171, ""2"": 5.8e-05, ""3"": 3.3e-05}",442
paper1311,0,0.999581,"{""0"": 0.999581, ""1"": 0.000273, ""2"": 9.3e-05, ""3"": 5.3e-05}",295
paper1312,0,0.99957,"{""0"": 0.99957, ""1"": 0.00028, ""2"": 9.5e-05, ""3"": 5.5e-05}",267
paper1313,0,0.999716,"{""0"": 0.999716, ""1"": 0.000185, ""2"": 6.3e-05, ""3"": 3.6e-05}",394
paper1314,0,0.999654,"{""0"": 0.999654, ""1"": 0.000225, ""2"": 7.7e-05, ""3"": 4.4e-05}",332
paper1315,0,0.939056,"{""0"": 0.939056, ""1"": 0.026121, ""2"": 0.023094, ""3"": 0.011728}",429
paper1316,0,0.999743,"{""0"": 0.999743, ""1"": 0.000168, ""2"": 5.7e-05, ""3"": 3.3e-05}",455
paper1317,0,0.854801,"{""0"": 0.854801, ""1"": 0.03927, ""2"": 6.9e-05, ""3"": 0.105861}",373
